S.No,Symbol,LTP,Point,Change,%,Change,Open,High,Low,Volume,Prev.,Close
111,KLBSL,"1,000.00",57.00,6.04,950.00,"1,036.00",950.00,"10,058.00",943.00
112,KMCDB,960.00,25.00,2.67,916.30,979.00,916.30,"16,504.00",935.00
113,KPCL,413.30,8.50,2.10,412.80,421.00,405.00,"15,008.00",404.80
114,KRBL,425.00,-10.10,-2.32,430.00,436.90,425.00,"50,288.00",435.10
115,KSBBL,371.00,-7.00,-1.85,374.60,379.50,370.50,"41,011.00",378.00
116,KSY,8.03,-0.08,-0.99,8.00,8.04,8.00,"3,100.00",8.11
117,LBBL,372.00,-4.40,-1.17,372.20,378.90,371.00,"10,935.00",376.40
118,LBBLD89,"1,119.00",4.00,0.36,"1,115.00","1,119.00","1,115.00",150.00,"1,115.00"
119,LBLD88,999.00,-1.00,-0.10,999.00,999.00,999.00,10.00,"1,000.00"
120,LEC,182.30,-0.70,-0.38,183.00,185.00,179.50,"45,981.00",183.00
121,LEMF,9.50,-0.19,-1.96,9.50,9.69,9.50,"20,100.00",9.69
122,LICN,"1,315.00",2.10,0.16,"1,312.00","1,320.00","1,287.10","2,749.00","1,312.90"
123,LLBS,"1,145.00",72.90,6.80,"1,078.80","1,150.00","1,066.00","17,952.00","1,072.10"
124,LSL,157.00,3.00,1.95,157.00,163.70,153.00,"98,545.00",154.00
125,LUK,8.33,-0.34,-3.92,8.50,8.50,8.33,"26,000.00",8.67
126,LVF2,7.91,-0.04,-0.50,7.84,7.99,7.84,"2,100.00",7.95
127,MAKAR,365.00,-8.90,-2.38,366.50,379.90,352.20,"9,795.00",373.90
128,MANDU,966.00,-59.00,-5.76,"1,004.50","1,070.00",922.60,"65,407.00","1,025.00"
129,MBJC,290.00,-4.90,-1.66,289.10,290.00,284.00,"23,070.00",294.90
130,MBL,169.20,1.30,0.77,165.00,170.30,164.50,"15,426.00",167.90
131,MBLD2085,"1,045.00",35.00,3.47,"1,030.20","1,045.00","1,030.20",100.00,"1,010.00"
132,MBLD87,990.20,-9.80,-0.98,990.20,990.20,990.20,25.00,"1,000.00"
133,MCHL,369.50,-3.50,-0.94,368.10,375.00,363.60,"13,484.00",373.00
134,MDB,486.60,11.60,2.44,472.00,502.80,469.20,"112,929.00",475.00
135,MEHL,307.80,-0.20,-0.06,301.90,315.00,301.90,"21,433.00",308.00
136,MEL,227.70,-1.30,-0.57,230.00,233.50,226.20,"28,970.00",229.00
137,MEN,543.90,-0.90,-0.17,554.90,554.90,539.00,"30,103.00",544.80
138,MERO,716.00,23.00,3.32,683.00,730.00,675.00,"56,962.00",693.00
139,MFIL,503.90,-4.10,-0.81,510.90,510.90,500.50,"26,583.00",508.00
140,MFLD85,"1,016.00",1.00,0.10,"1,016.00","1,016.00","1,016.00",50.00,"1,015.00"
141,MHCL,382.00,-7.00,-1.80,390.00,394.00,380.00,"11,784.00",389.00
142,MHL,390.00,-10.00,-2.50,400.00,407.00,390.00,"4,198.00",400.00
143,MHNL,226.00,-4.00,-1.74,225.50,234.60,225.40,"8,476.00",230.00
144,MKCL,894.00,29.10,3.36,852.10,910.00,852.10,"12,422.00",864.90
145,MKHC,305.00,-4.40,-1.42,305.60,314.00,300.00,"19,066.00",309.40
146,MKHL,408.00,-6.00,-1.45,410.70,417.00,403.80,"18,697.00",414.00
147,MKJC,431.00,-14.00,-3.15,437.00,447.00,428.00,"2,305.00",445.00
148,MKLB,"1,159.90",59.90,5.45,"1,078.00","1,185.20","1,066.40","10,495.00","1,100.00"
149,MLBBL,"1,350.00",60.00,4.65,"1,269.00","1,380.00","1,265.00","19,068.00","1,290.00"
150,MLBL,328.00,-2.00,-0.61,333.00,333.00,326.00,"21,541.00",330.00
151,MLBLD89,"1,100.10",5.10,0.47,"1,100.10","1,100.10","1,100.10",25.00,"1,095.00"
152,MLBS,"1,418.00",78.00,5.82,"1,340.00","1,440.00","1,340.00","6,940.00","1,340.00"
153,MLBSL,"1,900.00",61.00,3.32,"1,860.00","2,020.00","1,803.50","5,844.00","1,839.00"
154,MMF1,7.24,0.07,0.98,7.05,7.24,7.05,"18,755.00",7.17
155,MMKJL,438.00,-9.00,-2.01,453.90,453.90,429.60,"12,070.00",447.00
156,MNBBL,347.00,-5.90,-1.67,359.90,359.90,346.00,"28,671.00",352.90
157,MPFL,436.00,-8.00,-1.80,452.80,452.80,431.20,"43,167.00",444.00
158,MSHL,640.00,18.00,2.89,634.40,640.00,621.80,"1,788.00",622.00
159,MSLB,"1,280.00",61.00,5.00,"1,218.00","1,290.00","1,216.00","8,696.00","1,219.00"
160,NABBC,536.00,12.50,2.39,513.20,540.00,508.00,"47,441.00",523.50
161,NABIL,431.00,-3.00,-0.69,442.60,442.60,428.00,"40,117.00",434.00
162,NABILD87,"1,038.00",-2.00,-0.19,"1,038.00","1,038.00","1,038.00",100.00,"1,040.00"
163,NADEP,795.00,18.30,2.36,765.00,805.00,765.00,"34,350.00",776.70
164,NBF2,8.08,-0.02,-0.25,8.17,8.17,8.08,"33,700.00",8.10
165,NBF3,7.17,-0.13,-1.78,7.43,7.43,7.08,"40,916.00",7.30
166,NBL,203.00,-0.50,-0.25,207.50,207.50,202.00,"32,367.00",203.50
167,NCCD86,"1,030.00",-16.60,-1.59,"1,030.00","1,030.00","1,030.00",30.00,"1,046.60"
168,NESDO,"1,986.00",58.00,3.01,"1,903.00","2,055.00","1,903.00","9,549.00","1,928.00"
169,NFS,519.50,-22.30,-4.12,531.00,550.00,519.50,"116,356.00",541.80
170,NGPL,301.80,-1.20,-0.40,300.60,307.00,300.10,"57,099.00",303.00
171,NHDL,464.00,11.80,2.61,445.00,474.10,443.20,"35,006.00",452.20
172,NHPC,146.00,-2.00,-1.35,148.00,148.90,145.40,"26,455.00",148.00
173,NIBD2082,"1,090.00",20.90,1.95,"1,090.00","1,090.00","1,090.00",40.00,"1,069.10"
174,NIBLGF,8.01,0.06,0.75,7.96,8.16,7.96,"1,730.00",7.95
175,NIBSF2,7.92,0.00,0.00,7.92,7.92,7.92,"2,400.00",7.92
176,NICA,360.10,2.10,0.59,365.10,365.10,355.10,"75,546.00",358.00
177,NICAD8283,"1,125.00",-19.00,-1.66,"1,125.00","1,125.00","1,125.00",10.00,"1,144.00"
178,NICAD85/86,"1,035.00",-5.00,-0.48,"1,035.00","1,035.00","1,035.00",50.00,"1,040.00"
179,NICBF,8.67,-0.17,-1.92,8.70,8.70,8.67,"40,600.00",8.84
180,NICD83/84,"1,033.00",7.90,0.77,"1,033.00","1,033.00","1,033.00",25.00,"1,025.10"
181,NICFC,8.57,0.09,1.06,8.32,8.57,8.32,"2,150.00",8.48
182,NICGF2,8.22,0.52,6.75,7.56,8.38,7.56,"3,400.00",7.70
183,NICL,826.00,-14.90,-1.77,857.00,857.00,825.00,"39,361.00",840.90
184,NICLBSL,676.00,26.30,4.05,640.20,695.00,640.20,"72,649.00",649.70
185,NICSF,8.75,-0.05,-0.57,8.63,8.90,8.31,"7,275.00",8.80
186,NIFRA,196.50,-2.40,-1.21,202.80,202.80,196.00,"45,085.00",198.90
187,NIL,790.00,-5.10,-0.64,799.00,801.90,790.00,"11,214.00",795.10
188,NIMB,157.00,1.00,0.64,152.90,158.40,152.90,"74,779.00",156.00
189,NIMBD90,"1,081.00",-16.00,-1.48,"1,081.00","1,081.00","1,081.00",4.00,"1,081.00"
190,NIMBPO,131.50,-1.20,-0.90,130.10,131.50,128.00,"2,943.00",132.70
191,NLG,760.00,-4.00,-0.52,756.00,769.90,756.00,"6,586.00",764.00
192,NLIC,586.90,-3.10,-0.53,588.00,590.90,581.50,"17,319.00",590.00
193,NLICL,549.90,4.90,0.90,552.90,552.90,537.30,"6,438.00",545.00
194,NMB,179.60,1.50,0.84,181.60,181.60,176.10,"20,948.00",178.10
195,NMB50,9.26,-0.29,-3.04,9.50,9.69,9.15,"100,750.00",9.55
196,NMBMF,677.00,32.00,4.96,636.10,698.60,636.10,"39,796.00",645.00
197,NMFBS,"1,334.90",38.90,3.00,"1,296.00","1,340.00","1,287.80","6,262.00","1,296.00"
198,NRIC,693.00,5.50,0.80,701.20,701.20,680.00,"28,988.00",687.50
199,NRM,377.00,17.30,4.81,353.00,378.00,353.00,"89,134.00",359.70
200,NRN,496.00,-4.00,-0.80,500.00,506.00,494.10,"24,298.00",500.00
201,NSIF2,9.45,0.00,0.00,9.45,9.63,9.45,"1,250.00",9.45
202,NTC,830.00,1.00,0.12,845.50,845.50,821.00,"11,964.00",829.00
203,NUBL,676.00,15.90,2.41,652.00,689.80,652.00,"31,875.00",660.10
204,NWCL,735.40,15.30,2.12,712.00,735.40,712.00,"11,091.00",720.10
205,NYADI,287.10,2.10,0.74,285.00,290.70,280.00,"3,610.00",285.00
206,OHL,759.00,5.00,0.66,750.50,759.00,750.00,"1,900.00",754.00
207,PBD88,"1,030.30",-14.70,-1.41,"1,024.10","1,030.30","1,024.10",80.00,"1,045.00"
208,PBLD87,985.00,6.50,0.66,985.00,985.00,985.00,30.00,978.50
209,PCBL,194.90,-1.00,-0.51,199.80,199.80,193.30,"61,989.00",195.90
210,PFL,647.30,-20.70,-3.10,654.70,680.30,645.00,"179,303.00",668.00
211,PHCL,287.30,-5.20,-1.78,287.00,295.00,287.00,"12,161.00",292.50
212,PMHPL,227.90,-0.10,-0.04,224.00,227.90,221.10,"5,936.00",228.00
213,PMLI,493.50,-9.50,-1.89,493.00,504.00,493.00,"9,905.00",503.00
214,PPCL,233.00,-2.00,-0.85,230.40,237.90,230.30,"16,305.00",235.00
215,PPL,540.00,-30.00,-5.26,558.60,570.00,513.00,"145,222.00",570.00
216,PRIN,767.20,-17.80,-2.27,788.90,789.00,767.20,"5,952.00",785.00
217,PROFL,336.90,-1.10,-0.33,340.00,344.00,335.00,"20,628.00",338.00
218,PRSF,8.55,0.00,0.00,8.46,8.55,8.46,300.00,8.55
219,PRVU,139.00,-1.00,-0.71,142.80,142.80,138.00,"51,280.00",140.00
220,PSF,8.61,0.11,1.29,8.36,8.62,8.36,"6,895.00",8.50
221,RADHI,232.00,-3.00,-1.28,230.30,239.40,230.30,"30,242.00",235.00
222,RAWA,475.00,-13.00,-2.66,489.00,489.00,466.00,"15,417.00",488.00
223,RBCL,"13,271.00",-79.00,-0.59,"13,345.00","13,390.00","13,271.00",104.00,"13,350.00"
224,RBCLPO,"10,350.00",-400.00,-3.72,"10,535.00","10,550.00","10,341.00",110.00,"10,750.00"
225,RFPL,366.00,26.10,7.68,333.80,368.90,333.80,"72,307.00",339.90
226,RHGCL,383.90,1.40,0.37,376.00,385.00,370.00,"75,295.00",382.50
227,RHPL,265.90,-1.10,-0.41,262.20,270.00,262.20,"9,076.00",267.00
228,RIDI,161.40,-1.40,-0.86,162.00,163.90,161.00,"53,243.00",162.80
229,RLFL,387.00,-1.50,-0.39,384.20,389.00,384.20,"46,742.00",388.50
230,RMF1,7.97,0.21,2.71,7.85,7.97,7.70,"8,300.00",7.76
231,RMF2,8.64,-0.16,-1.82,8.64,8.64,8.64,100.00,8.80
232,RNLI,428.90,0.80,0.19,423.40,430.00,423.40,"25,913.00",428.10
233,RSDC,712.00,8.00,1.14,700.00,725.90,691.00,"53,861.00",704.00
234,RURU,565.00,8.90,1.60,557.00,565.00,550.00,"20,588.00",556.10
235,SABSL,940.00,53.00,5.98,870.00,960.00,870.00,"26,636.00",887.00
236,SADBL,318.00,-7.10,-2.18,325.00,328.60,317.00,"101,463.00",325.10
237,SAEF,9.82,-0.08,-0.81,9.81,9.84,9.81,"46,500.00",9.90
238,SAGF,8.58,-0.09,-1.04,8.84,8.84,8.51,"3,200.00",8.67
239,SAHAS,509.00,1.60,0.32,500.00,517.00,499.00,"10,194.00",507.40
240,SALICO,681.00,-11.20,-1.62,685.00,689.00,675.00,"6,083.00",692.20
241,SAMAJ,"2,352.00",-48.00,-2.00,"2,352.00","2,444.00","2,265.00","4,745.00","2,400.00"
242,SANIMA,242.00,1.00,0.41,245.80,245.80,240.10,"44,967.00",241.00
243,SAPDBL,323.00,-4.00,-1.22,333.00,339.00,320.00,"40,381.00",327.00
244,SARBTM,810.00,20.00,2.53,787.00,815.00,787.00,"61,620.00",790.00
245,SBCF,7.80,0.02,0.26,7.63,7.80,7.63,"1,520.00",7.78
246,SBI,279.00,-0.10,-0.04,284.60,284.60,274.40,"6,571.00",279.10
247,SBIBD86,"1,060.00",-1.20,-0.11,"1,060.00","1,060.00","1,060.00",25.00,"1,061.20"
248,SBID89,"1,001.00",-14.00,-1.38,"1,001.00","1,001.00","1,001.00",25.00,"1,015.00"
249,SBL,227.50,-1.30,-0.57,233.30,233.30,225.40,"58,482.00",228.80
250,SBLD83,"1,040.10",-2.90,-0.28,"1,040.10","1,040.10","1,040.10",25.00,"1,043.00"
251,SCB,547.90,2.90,0.53,535.00,554.00,535.00,"33,420.00",545.00
252,SDLBSL,"1,008.00",68.00,7.23,958.80,"1,009.00",940.00,"20,873.00",940.00
253,SEF,8.08,-0.02,-0.25,7.95,8.24,7.95,"6,100.00",8.10
254,SFCL,339.00,-6.00,-1.74,349.00,350.00,338.00,"38,720.00",345.00
255,SFEF,7.71,-0.14,-1.78,7.85,7.85,7.71,"1,100.00",7.85
256,SGHC,322.40,0.50,0.16,321.00,323.00,314.00,"19,591.00",321.90
257,SGIC,529.00,-5.90,-1.10,535.00,541.00,528.30,"29,015.00",534.90
258,SHEL,153.00,-2.50,-1.61,158.60,158.60,153.00,"48,035.00",155.50
259,SHINE,391.00,-5.90,-1.49,400.00,400.00,390.00,"49,436.00",396.90
260,SHIVM,497.50,-5.00,-1.00,507.00,508.80,497.50,"83,696.00",502.50
261,SHL,436.90,-7.20,-1.62,451.00,451.00,430.00,"126,187.00",444.10
262,SHLB,"1,745.70",158.70,10.00,"1,600.00","1,745.70","1,600.00","22,121.00","1,587.00"
263,SHPC,328.80,1.70,0.52,331.00,332.00,325.00,"27,222.00",327.10
264,SICL,690.00,2.00,0.29,690.00,699.50,690.00,"9,203.00",688.00
265,SIFC,415.50,-2.50,-0.60,418.00,424.90,415.00,"26,166.00",418.00
266,SIGS2,7.96,0.00,0.00,8.10,8.10,7.96,"10,000.00",7.96
267,SIGS3,9.28,0.00,0.00,9.10,9.28,9.10,400.00,9.28
268,SIKLES,517.90,7.90,1.55,510.00,524.90,507.00,"10,285.00",510.00
269,SINDU,384.60,-5.30,-1.36,397.00,397.00,384.60,"12,860.00",389.90
270,SJCL,269.90,1.90,0.71,262.70,270.00,262.70,"7,991.00",268.00
271,SJLIC,405.90,-8.10,-1.96,412.00,416.90,405.90,"22,540.00",414.00
272,SKBBL,830.00,18.60,2.29,826.50,839.40,813.50,"45,708.00",811.40
273,SLBBL,794.00,24.00,3.12,767.00,805.00,763.10,"44,092.00",770.00
274,SLCF,7.96,-0.01,-0.13,8.00,8.00,7.95,"9,650.00",7.97
275,SMATA,941.00,29.00,3.18,894.00,955.40,894.00,"20,222.00",912.00
276,SMB,"1,680.00",54.00,3.32,"1,630.00","1,715.00","1,630.00","5,493.00","1,626.00"
277,SMFBS,"1,405.00",127.00,9.94,"1,254.00","1,405.00","1,254.00","9,672.00","1,278.00"
278,SMH,695.00,9.10,1.33,699.60,713.50,690.00,"11,795.00",685.90
279,SMHL,436.00,2.00,0.46,434.00,442.00,430.00,"19,169.00",434.00
280,SMJC,363.00,2.00,0.55,368.20,368.20,356.00,"16,780.00",361.00
281,SNLI,456.00,-8.00,-1.72,461.00,461.00,454.20,"23,146.00",464.00
282,SONA,446.20,-1.80,-0.40,448.00,455.30,443.10,"106,284.00",448.00
283,SPC,510.90,-4.10,-0.80,505.00,515.00,505.00,"4,870.00",515.00
284,SPDL,234.10,-4.90,-2.05,235.00,239.70,233.00,"9,655.00",239.00
285,SPHL,465.00,-2.00,-0.43,467.00,470.00,452.30,"3,080.00",467.00
286,SPIL,791.00,-8.00,-1.00,800.00,809.00,770.00,"25,859.00",799.00
287,SPL,661.00,-10.20,-1.52,660.10,672.90,660.00,"2,214.00",671.20
288,SRBLD83,"1,040.00",0.00,0.00,"1,040.00","1,040.00","1,040.00",100.00,"1,040.00"
289,SRLI,435.00,-5.00,-1.14,435.00,437.50,430.60,"18,090.00",440.00
290,SSHL,163.00,-0.80,-0.49,163.00,165.00,161.00,"25,851.00",163.80
291,STC,"4,345.00",-35.00,-0.80,"4,321.00","4,379.00","4,321.00",402.00,"4,380.00"
292,SWBBL,834.00,24.00,2.96,800.00,845.00,800.00,"64,670.00",810.00
293,SWMF,845.00,37.00,4.58,808.00,849.90,799.00,"38,791.00",808.00
294,TAMOR,377.00,8.00,2.17,366.10,377.00,366.00,"22,706.00",369.00
295,TPC,470.00,-10.00,-2.08,470.40,487.90,464.60,"3,627.00",480.00
296,TRH,726.20,-3.80,-0.52,715.40,735.00,715.40,"6,185.00",730.00
297,TSHL,510.00,10.00,2.00,494.20,534.00,493.10,"12,127.00",500.00
298,TVCL,459.00,-2.20,-0.48,469.90,469.90,445.00,"35,361.00",461.20
299,UAIL,575.00,-5.00,-0.86,570.00,585.00,570.00,"17,655.00",580.00
300,UHEWA,400.00,-1.00,-0.25,393.00,408.00,385.20,"10,811.00",401.00
301,ULBSL,"1,989.80",153.10,8.34,"1,850.00","2,020.30","1,817.00","8,043.00","1,836.70"
302,ULHC,326.00,-4.00,-1.21,336.60,336.60,324.00,"16,146.00",330.00
303,UMHL,237.10,-1.60,-0.67,239.70,241.60,233.00,"14,169.00",238.70
304,UMRH,356.10,1.10,0.31,355.00,361.00,350.00,"22,783.00",355.00
305,UNHPL,219.20,-0.90,-0.41,223.00,224.50,217.20,"17,536.00",220.10
