S.No,Symbol,LTP,Point,Change,%,Change,Open,High,Low,Volume,Prev.,Close
106,KEF,8.49,0.03,0.35,8.59,8.59,8.26,"134,860.00",8.46
107,KKHC,223.50,-0.30,-0.13,223.00,227.00,223.00,"14,393.00",223.80
108,KLBSL,"1,007.00",-13.00,-1.27,"1,025.00","1,035.00",994.90,"5,122.00","1,020.00"
109,KMCDB,933.00,-15.50,-1.63,962.00,981.00,930.00,"12,736.00",948.50
110,KPCL,412.00,-3.00,-0.72,420.00,420.00,412.00,"7,252.00",415.00
111,KRBL,429.80,-4.20,-0.97,440.00,440.00,425.00,"37,042.00",434.00
112,KSBBL,378.00,4.40,1.18,366.20,385.00,366.20,"57,482.00",373.60
113,KSBBLD87,"1,026.00",18.90,1.88,"1,006.00","1,026.00","1,006.00",150.00,"1,007.10"
114,KSY,8.21,0.16,1.99,8.00,8.53,8.00,"2,400.00",8.05
115,LBBL,387.00,2.00,0.52,385.00,396.80,385.00,"113,878.00",385.00
116,LBLD86,"1,040.00",-5.00,-0.48,"1,040.00","1,040.00","1,040.00",25.00,"1,045.00"
117,LEC,184.00,1.40,0.77,181.20,189.20,181.20,"82,114.00",182.60
118,LEMF,9.70,0.04,0.41,9.62,9.70,9.62,"36,900.00",9.66
119,LICN,"1,372.00",11.00,0.81,"1,364.00","1,387.00","1,355.00","7,161.00","1,361.00"
120,LLBS,"1,099.00",-26.00,-2.31,"1,103.00","1,147.00","1,082.40","12,396.00","1,125.00"
121,LSL,166.70,4.70,2.90,164.30,173.40,162.00,"212,691.00",162.00
122,LUK,8.82,0.17,1.97,8.53,8.82,8.50,"51,971.00",8.65
123,LVF2,8.10,0.18,2.27,7.86,8.10,7.86,860.00,7.92
124,MAKAR,369.90,3.90,1.07,363.00,373.30,362.60,"30,731.00",366.00
125,MANDU,874.00,4.50,0.52,855.00,885.00,855.00,"25,737.00",869.50
126,MBJC,300.00,6.60,2.25,297.50,305.00,288.00,"31,473.00",293.40
127,MBL,182.80,8.00,4.58,175.00,187.40,175.00,"102,409.00",174.80
128,MBLD2085,"1,045.00",0.00,0.00,"1,045.00","1,045.00","1,045.00",25.00,"1,045.00"
129,MCHL,374.00,4.00,1.08,370.00,383.00,370.00,"9,252.00",370.00
130,MDB,488.00,-6.00,-1.21,500.00,500.00,483.20,"50,153.00",494.00
131,MEHL,312.00,3.00,0.97,303.10,318.90,303.10,"31,326.00",309.00
132,MEL,227.30,-2.70,-1.17,234.60,238.00,227.00,"49,177.00",230.00
133,MEN,585.00,28.10,5.05,568.00,585.00,558.10,"138,553.00",556.90
134,MERO,695.00,-14.00,-1.97,718.00,733.00,695.00,"23,078.00",709.00
135,MFIL,511.00,1.00,0.20,519.80,519.80,507.00,"28,238.00",510.00
136,MFLD85,"1,020.00",4.00,0.39,"1,005.00","1,020.00","1,005.00",105.00,"1,016.00"
137,MHCL,383.90,-5.10,-1.31,385.50,396.00,382.00,"13,442.00",389.00
138,MHL,427.00,25.30,6.30,400.10,430.00,400.10,"36,206.00",401.70
139,MHNL,235.90,-8.10,-3.32,239.20,239.20,231.20,"17,890.00",244.00
140,MKCL,880.30,1.70,0.19,896.10,910.00,880.00,"9,186.00",878.60
141,MKHC,307.00,1.50,0.49,306.20,312.00,306.20,"34,530.00",305.50
142,MKHL,444.00,33.70,8.21,418.00,450.00,415.10,"67,616.00",410.30
143,MKJC,457.80,13.00,2.92,453.00,457.80,440.00,"8,376.00",444.80
144,MKLB,"1,140.00",-70.00,-5.79,"1,233.00","1,233.00","1,135.00","7,023.00","1,210.00"
145,MLBBL,"1,297.00",-60.00,-4.42,"1,357.00","1,380.00","1,295.00","7,987.00","1,357.00"
146,MLBL,334.00,3.30,1.00,335.00,341.00,332.00,"39,361.00",330.70
147,MLBLD89,"1,139.00",44.00,4.02,"1,116.90","1,139.00","1,116.00",250.00,"1,095.00"
148,MLBS,"1,475.00",5.00,0.34,"1,440.60","1,528.20","1,365.00","11,201.00","1,470.00"
149,MLBSL,"1,944.00",-36.00,-1.82,"1,980.00","2,010.00","1,902.50","2,460.00","1,980.00"
150,MMF1,7.25,-0.13,-1.76,7.51,7.51,7.22,"31,750.00",7.38
151,MMKJL,440.00,7.80,1.80,432.20,464.00,432.20,"21,128.00",432.20
152,MNBBL,353.10,-1.90,-0.54,358.90,362.10,353.00,"46,582.00",355.00
153,MPFL,422.80,-14.20,-3.25,445.70,445.70,420.10,"33,436.00",437.00
154,MSHL,681.00,32.00,4.93,661.00,702.30,653.00,"12,015.00",649.00
155,MSLB,"1,316.00",18.00,1.39,"1,298.00","1,404.00","1,282.00","7,187.00","1,298.00"
156,NABBC,527.00,-31.00,-5.56,560.00,560.00,525.00,"57,365.00",558.00
157,NABIL,458.00,21.00,4.81,443.00,463.40,441.00,"97,887.00",437.00
158,NABILD87,"1,000.00",-18.00,-1.77,"1,000.00","1,000.00","1,000.00",25.00,"1,018.00"
159,NADEP,802.00,-10.00,-1.23,827.00,838.90,797.00,"27,330.00",812.00
160,NBF2,8.50,0.15,1.80,8.48,8.50,8.35,"125,448.00",8.35
161,NBF3,7.41,-0.04,-0.54,7.59,7.59,7.41,"131,940.00",7.45
162,NBL,219.50,10.10,4.82,213.50,223.00,208.00,"154,435.00",209.40
163,NBLD85,980.00,-0.10,-0.01,980.00,980.00,980.00,15.00,980.10
164,NESDO,"1,941.00",-63.90,-3.19,"2,043.90","2,043.90","1,941.00","4,367.00","2,004.90"
165,NFS,493.30,-17.70,-3.46,501.20,511.00,492.00,"137,198.00",511.00
166,NGPL,307.00,2.50,0.82,305.30,314.00,304.50,"113,985.00",304.50
167,NHDL,472.00,2.00,0.43,474.90,480.00,465.50,"59,452.00",470.00
168,NHPC,148.00,2.00,1.37,148.00,150.00,146.50,"64,187.00",146.00
169,NIBLGF,8.32,0.31,3.87,8.00,8.32,7.98,"23,064.00",8.01
170,NIBSF2,7.99,-0.01,-0.12,7.90,8.06,7.90,"6,410.00",8.00
171,NICA,419.90,34.90,9.06,385.00,421.00,385.00,"276,638.00",385.00
172,NICAD8283,"1,125.00",5.00,0.45,"1,120.00","1,125.00","1,120.00",95.00,"1,120.00"
173,NICAD85/86,"1,018.00",-11.00,-1.07,"1,030.00","1,030.00","1,018.00",750.00,"1,029.00"
174,NICBF,8.57,0.06,0.71,8.68,8.68,8.57,"37,943.00",8.51
175,NICFC,8.73,-0.14,-1.58,8.70,8.87,8.60,"39,100.00",8.87
176,NICGF,9.60,0.10,1.05,9.51,9.60,9.50,"9,200.00",9.50
177,NICGF2,8.26,0.46,5.90,7.66,8.26,7.66,"4,225.00",7.80
178,NICL,855.00,-5.00,-0.58,872.90,886.90,851.00,"45,577.00",860.00
179,NICLBSL,675.20,1.20,0.18,687.40,699.70,675.00,"54,158.00",674.00
180,NICSF,8.96,0.06,0.67,9.07,9.07,8.92,"14,070.00",8.90
181,NIFRA,204.00,5.00,2.51,198.10,213.00,198.00,"163,447.00",199.00
182,NIFRAUR85/86,897.70,26.60,3.05,880.10,897.70,880.10,70.00,871.10
183,NIL,812.00,2.00,0.25,820.00,826.00,812.00,"17,352.00",810.00
184,NIMB,166.00,5.90,3.69,161.00,173.40,161.00,"181,396.00",160.10
185,NIMBD90,"1,050.00",-14.60,-1.37,"1,050.00","1,050.00","1,050.00",57.00,"1,064.60"
186,NIMBPO,137.90,-4.20,-2.96,139.30,144.20,136.60,"5,124.00",142.10
187,NLG,778.00,-17.00,-2.14,795.00,798.00,778.00,"24,558.00",795.00
188,NLIC,609.00,1.90,0.31,607.00,619.90,606.80,"38,138.00",607.10
189,NLICL,570.00,-8.00,-1.38,587.00,588.00,567.00,"15,890.00",578.00
190,NMB,189.10,6.10,3.33,186.00,195.00,185.50,"129,611.00",183.00
191,NMB50,10.15,0.68,7.18,9.65,10.16,9.46,"90,040.00",9.47
192,NMBD87/88,982.00,-18.00,-1.80,982.00,982.00,982.00,25.00,"1,000.00"
193,NMBMF,685.00,-11.90,-1.71,710.00,724.00,680.10,"29,285.00",696.90
194,NMFBS,"1,380.00",40.00,2.99,"1,349.90","1,390.00","1,345.00","9,634.00","1,340.00"
195,NMLBBL,711.20,64.60,9.99,659.50,711.20,659.50,"4,504.00",646.60
196,NRIC,682.90,3.00,0.44,691.10,693.00,679.00,"26,833.00",679.90
197,NRM,372.00,-8.00,-2.11,380.00,384.00,370.10,"57,369.00",380.00
198,NRN,526.00,-3.00,-0.57,531.10,561.00,520.00,"61,809.00",529.00
199,NSIF2,9.65,0.00,0.00,9.77,9.90,9.60,"51,641.00",9.65
200,NTC,857.00,7.00,0.82,850.00,864.90,850.00,"28,542.00",850.00
201,NUBL,678.90,-7.10,-1.03,698.00,698.00,670.50,"21,467.00",686.00
202,NWCL,730.00,-2.20,-0.30,730.00,758.40,725.00,"9,103.00",732.20
203,NYADI,294.20,8.20,2.87,285.00,302.00,285.00,"17,773.00",286.00
204,OHL,763.00,-2.00,-0.26,780.00,787.00,760.00,"6,454.00",765.00
205,PBD85,"1,000.00",-10.00,-0.99,"1,000.00","1,000.00","1,000.00",150.00,"1,010.00"
206,PBD88,"1,028.00",1.00,0.10,"1,030.10","1,030.10","1,028.00",100.00,"1,027.00"
207,PCBL,205.90,7.50,3.78,200.00,218.00,199.40,"224,862.00",198.40
208,PFL,693.60,18.60,2.76,688.00,715.00,660.90,"292,099.00",675.00
209,PHCL,294.00,3.00,1.03,293.00,304.80,291.40,"30,525.00",291.00
210,PMHPL,234.00,-0.80,-0.34,235.00,238.50,230.30,"14,276.00",234.80
211,PMLI,513.90,-4.10,-0.79,518.00,527.90,508.00,"17,558.00",518.00
212,PPCL,235.00,0.00,0.00,238.90,243.00,228.70,"19,489.00",235.00
213,PPL,479.80,-18.20,-3.65,507.90,507.90,472.30,"71,299.00",498.00
214,PRIN,798.00,-2.00,-0.25,808.00,816.00,790.00,"15,856.00",800.00
215,PROFL,337.80,-2.10,-0.62,343.60,351.50,337.40,"28,707.00",339.90
216,PRSF,8.94,-0.01,-0.11,9.11,9.29,8.94,"8,300.00",8.95
217,PRVU,149.50,6.40,4.47,145.90,155.00,144.00,"255,420.00",143.10
218,PSF,8.76,0.11,1.27,8.49,8.81,8.49,"7,710.00",8.65
219,RADHI,241.50,3.50,1.47,242.60,246.00,238.20,"54,708.00",238.00
220,RAWA,484.00,7.00,1.47,482.00,490.90,472.50,"18,052.00",477.00
221,RBBD83,980.00,-20.00,-2.00,980.00,980.00,980.00,25.00,"1,000.00"
222,RBCL,"13,530.00",160.00,1.20,"13,500.00","13,688.00","13,415.10",343.00,"13,370.00"
223,RBCLPO,"10,600.00",-346.00,-3.16,"11,155.00","11,158.00","10,600.00",168.00,"10,946.00"
224,RFPL,412.00,20.00,5.10,384.20,430.00,384.20,"247,580.00",392.00
225,RHGCL,379.20,-0.80,-0.21,382.00,387.00,372.40,"52,765.00",380.00
226,RHPL,274.00,-1.00,-0.36,274.00,278.00,272.30,"15,064.00",275.00
227,RIDI,163.00,1.60,0.99,162.90,167.00,162.10,"203,255.00",161.40
228,RLFL,397.00,3.00,0.76,394.00,403.00,392.10,"77,354.00",394.00
229,RMF1,8.02,0.06,0.75,7.81,8.16,7.81,"25,800.00",7.96
230,RMF2,8.49,-0.15,-1.74,8.48,8.49,8.48,250.00,8.64
231,RNLI,443.00,-3.00,-0.67,452.60,460.00,440.00,"80,491.00",446.00
232,RSDC,706.00,1.00,0.14,719.10,719.10,700.00,"45,212.00",705.00
233,RURU,630.00,23.00,3.79,619.10,654.70,614.90,"62,272.00",607.00
234,SABSL,"1,000.10",-33.90,-3.28,"1,054.00","1,071.00",999.90,"20,070.00","1,034.00"
235,SADBL,316.20,-2.10,-0.66,323.00,326.90,315.00,"100,761.00",318.30
236,SAEF,10.12,0.01,0.10,9.93,10.12,9.93,"15,500.00",10.11
237,SAGF,8.81,0.00,0.00,8.75,8.97,8.66,"1,400.00",8.81
238,SAHAS,555.00,16.00,2.97,532.70,568.20,532.70,"87,192.00",539.00
239,SALICO,715.00,3.00,0.42,715.00,722.80,710.00,"27,497.00",712.00
240,SAMAJ,"2,230.00",-70.00,-3.04,"2,346.00","2,392.00","2,220.00","1,797.00","2,300.00"
241,SANIMA,256.50,8.40,3.39,248.00,265.10,248.00,"156,616.00",248.10
242,SAPDBL,322.00,-3.00,-0.92,329.00,331.50,319.00,"51,033.00",325.00
243,SARBTM,820.00,-10.00,-1.20,838.00,853.50,819.00,"121,905.00",830.00
244,SBCF,7.71,0.00,0.00,7.56,7.71,7.56,"8,232.00",7.71
245,SBD87,995.00,-5.00,-0.50,995.00,995.00,995.00,60.00,"1,000.00"
246,SBI,296.00,10.00,3.50,291.70,305.00,287.00,"58,438.00",286.00
247,SBID89,"1,021.00",20.00,2.00,"1,021.00","1,021.00","1,021.00",25.00,"1,001.00"
248,SBL,240.50,6.50,2.78,238.60,250.50,237.00,"140,503.00",234.00
249,SBLD84,985.00,9.00,0.92,995.00,995.00,985.00,35.00,976.00
250,SCB,576.70,19.70,3.54,568.00,612.00,560.00,"89,589.00",557.00
251,SCBD,"1,042.20",-7.80,-0.74,"1,050.00","1,050.00","1,041.50",125.00,"1,050.00"
252,SDLBSL,990.00,-28.00,-2.75,"1,018.10","1,045.00",985.00,"13,788.00","1,018.00"
253,SEF,8.25,0.11,1.35,8.30,8.30,8.20,"29,576.00",8.14
254,SFCL,341.00,0.00,0.00,339.00,351.80,339.00,"31,767.00",341.00
255,SFEF,7.87,0.16,2.08,7.86,7.87,7.71,"9,445.00",7.71
256,SFMF,10.00,0.00,0.00,10.15,10.15,10.00,"49,719.00",10.00
257,SGHC,326.00,5.60,1.75,321.10,329.00,321.10,"28,799.00",320.40
258,SGIC,554.00,-9.50,-1.69,565.00,568.50,552.20,"72,437.00",563.50
259,SHEL,156.00,1.00,0.65,151.90,160.00,151.90,"99,015.00",155.00
260,SHINE,418.00,10.00,2.45,409.90,430.00,398.30,"329,804.00",408.00
261,SHIVM,504.00,-5.00,-0.98,512.00,517.80,500.00,"169,777.00",509.00
262,SHL,444.00,1.00,0.23,449.60,451.40,435.00,"74,041.00",443.00
263,SHLB,"1,726.00",-117.00,-6.35,"1,878.90","1,930.00","1,721.00","16,967.00","1,843.00"
264,SHPC,339.30,3.30,0.98,329.30,344.00,329.30,"45,454.00",336.00
265,SICL,719.80,-3.20,-0.44,729.80,735.00,718.00,"15,822.00",723.00
266,SIFC,419.80,-5.20,-1.22,425.00,433.00,417.00,"30,865.00",425.00
267,SIGS2,8.11,0.15,1.88,8.11,8.11,7.96,"6,900.00",7.96
268,SIKLES,533.00,1.00,0.19,523.00,543.00,516.00,"18,738.00",532.00
269,SINDU,385.00,-1.10,-0.28,393.80,395.00,385.00,"15,073.00",386.10
270,SJCL,276.90,4.80,1.76,277.00,280.00,272.00,"6,463.00",272.10
271,SJLIC,432.00,10.40,2.47,430.00,439.00,427.10,"75,808.00",421.60
272,SKBBL,830.00,-5.00,-0.60,845.00,845.00,827.10,"40,451.00",835.00
273,SLBBL,778.20,-8.80,-1.12,800.00,810.00,777.00,"38,056.00",787.00
274,SLBSL,"1,069.50",97.20,10.00,972.00,"1,069.50",972.00,501.00,972.30
275,SLCF,7.98,0.07,0.88,7.95,7.98,7.95,"7,950.00",7.91
276,SMATA,939.00,1.00,0.11,925.00,991.00,925.00,"17,419.00",938.00
277,SMB,"1,680.00",38.00,2.31,"1,674.80","1,715.00","1,625.00","2,626.00","1,642.00"
278,SMFBS,"1,410.00",-8.00,-0.56,"1,444.00","1,444.00","1,335.00","4,052.00","1,418.00"
279,SMH,700.00,0.00,0.00,712.00,725.00,697.00,"5,425.00",700.00
280,SMHL,493.00,28.00,6.02,474.00,498.70,460.70,"102,717.00",465.00
281,SMJC,370.00,7.90,2.18,361.30,373.00,361.30,"25,052.00",362.10
282,SNLI,477.00,-0.50,-0.10,481.00,493.00,475.00,"37,570.00",477.50
283,SONA,457.00,-4.90,-1.06,471.10,472.70,450.00,"160,450.00",461.90
284,SPC,525.00,-3.00,-0.57,530.00,535.00,514.60,"3,329.00",528.00
285,SPDL,239.90,3.00,1.27,241.50,244.00,238.00,"48,028.00",236.90
286,SPHL,474.90,9.90,2.13,474.30,484.00,466.00,"5,047.00",465.00
287,SPIL,810.00,-3.00,-0.37,820.00,824.00,801.10,"30,103.00",813.00
288,SPL,676.00,7.00,1.05,680.00,685.00,670.20,"3,298.00",669.00
289,SRLI,459.90,-1.00,-0.22,460.00,470.50,450.00,"33,400.00",460.90
290,SSHL,165.00,1.10,0.67,163.90,167.00,163.00,"46,780.00",163.90
291,STC,"4,475.00",115.00,2.64,"4,362.00","4,485.00","4,361.00","4,329.00","4,360.00"
292,SWBBL,848.00,-19.00,-2.19,883.00,883.00,840.00,"37,037.00",867.00
293,SWMF,858.00,-16.00,-1.83,874.10,896.00,845.00,"32,582.00",874.00
294,TAMOR,387.00,6.00,1.57,385.00,390.60,379.30,"47,520.00",381.00
295,TPC,480.00,6.00,1.27,465.10,494.70,465.10,"3,843.00",474.00
296,TRH,737.10,-1.90,-0.26,751.00,751.00,735.00,"12,136.00",739.00
297,TSHL,503.80,-5.20,-1.02,498.90,513.00,489.00,"8,398.00",509.00
298,TVCL,458.00,5.00,1.10,462.00,468.00,452.00,"20,005.00",453.00
299,UAIL,599.00,-10.00,-1.64,612.00,619.40,587.20,"33,914.00",609.00
300,UHEWA,396.10,4.30,1.10,389.90,413.00,387.00,"21,382.00",391.80
301,ULBSL,"1,852.00",-148.00,-7.40,"1,960.00","1,965.00","1,848.00","7,242.00","2,000.00"
302,ULHC,335.00,-0.90,-0.27,340.90,347.90,332.50,"18,506.00",335.90
303,UMHL,243.80,5.80,2.44,238.00,247.00,238.00,"51,689.00",238.00
304,UMRH,358.60,-0.90,-0.25,366.00,373.30,358.60,"23,490.00",359.50
305,UNHPL,224.00,3.70,1.68,224.00,230.90,223.20,"30,669.00",220.30
306,UNL,"39,800.00",20.00,0.05,"40,200.00","40,200.00","39,800.00",20.00,"39,780.00"
307,UNLB,"2,018.80",-121.20,-5.66,"2,140.00","2,142.00","1,971.00","7,032.00","2,140.00"
308,UPCL,200.50,1.70,0.86,202.70,202.70,198.60,"69,718.00",198.80
