S.No,Symbol,LTP,Point,Change,%,Change,Open,High,Low,Volume,Prev.,Close
133,MDB,474.90,9.90,2.13,463.00,490.00,460.00,"79,052.00",465.00
134,MEHL,311.00,9.00,2.98,296.00,314.90,296.00,"23,571.00",302.00
135,MEL,235.00,6.00,2.62,230.00,237.60,226.20,"77,764.00",229.00
136,MEN,546.70,22.70,4.33,519.10,554.00,519.10,"70,993.00",524.00
137,MERO,693.00,23.00,3.43,675.00,704.00,670.00,"38,857.00",670.00
138,MFIL,505.00,-0.20,-0.04,509.90,513.40,505.00,"21,884.00",505.20
139,MFLD85,"1,015.00",2.20,0.22,"1,031.00","1,033.00","1,015.00",85.00,"1,012.80"
140,MHCL,389.00,28.00,7.76,360.00,397.00,360.00,"31,370.00",361.00
141,MHL,409.00,19.00,4.87,390.00,409.00,390.00,"4,938.00",390.00
142,MHNL,237.00,9.00,3.95,232.50,237.00,226.00,"19,994.00",228.00
143,MKCL,854.90,4.90,0.58,851.00,859.00,840.00,"8,943.00",850.00
144,MKHC,315.90,9.90,3.24,300.00,324.30,300.00,"32,615.00",306.00
145,MKHL,425.00,7.00,1.67,418.00,435.00,416.00,"21,045.00",418.00
146,MKJC,449.00,24.00,5.65,425.00,459.00,422.00,"5,651.00",425.00
147,MKLB,"1,066.10",32.20,3.11,"1,014.00","1,137.10","1,014.00","15,737.00","1,033.90"
148,MLBBL,"1,299.90",80.90,6.64,"1,216.00","1,300.00","1,214.10","13,880.00","1,219.00"
149,MLBL,334.10,1.10,0.33,339.00,339.00,331.00,"40,793.00",333.00
150,MLBS,"1,331.90",120.90,9.98,"1,188.00","1,332.10","1,188.00","24,858.00","1,211.00"
151,MLBSL,"1,778.00",53.00,3.07,"1,705.00","1,780.00","1,702.00","3,060.00","1,725.00"
152,MMF1,7.23,-0.16,-2.17,7.25,7.30,7.11,"23,209.00",7.39
153,MMKJL,450.00,1.10,0.25,440.00,457.00,432.00,"28,256.00",448.90
154,MNBBL,354.00,4.00,1.14,355.20,355.20,350.00,"20,871.00",350.00
155,MPFL,445.30,3.20,0.72,449.90,450.00,441.00,"32,021.00",442.10
156,MSHL,630.10,13.00,2.11,615.00,648.00,615.00,"2,895.00",617.10
157,MSLB,"1,238.00",66.00,5.63,"1,195.40","1,265.80","1,180.00","2,454.00","1,172.00"
158,NABBC,514.30,13.80,2.76,510.50,530.00,503.10,"42,394.00",500.50
159,NABIL,433.50,2.70,0.63,435.50,435.50,430.00,"35,940.00",430.80
160,NADEP,789.80,39.80,5.31,765.00,793.00,750.00,"34,058.00",750.00
161,NBF2,8.10,0.00,0.00,8.24,8.24,8.10,"7,500.00",8.10
162,NBF3,7.30,0.07,0.97,7.11,7.30,7.06,"34,747.00",7.23
163,NBL,204.00,-2.80,-1.35,210.90,210.90,202.10,"29,565.00",206.80
164,NBLD85,980.10,-14.40,-1.45,980.10,980.10,980.10,30.00,994.50
165,NCCD86,"1,046.60",16.60,1.61,"1,035.00","1,046.60","1,035.00",500.00,"1,030.00"
166,NESDO,"1,869.00",94.00,5.30,"1,800.00","1,881.00","1,764.00","8,175.00","1,775.00"
167,NFS,535.00,2.40,0.45,522.00,542.00,522.00,"106,535.00",532.60
168,NGPL,309.80,8.80,2.92,303.00,310.00,302.60,"77,381.00",301.00
169,NHDL,447.00,24.90,5.90,428.00,448.00,428.00,"38,137.00",422.10
170,NHPC,148.60,3.50,2.41,145.10,150.00,143.40,"74,581.00",145.10
171,NIBD2082,"1,069.10",-21.90,-2.01,"1,069.20","1,069.20","1,056.00",145.00,"1,091.00"
172,NIBLGF,7.95,0.03,0.38,7.78,7.95,7.78,800.00,7.92
173,NIBSF2,7.91,0.01,0.13,8.00,8.00,7.91,"7,375.00",7.90
174,NICA,365.50,2.50,0.69,368.10,369.00,356.80,"47,874.00",363.00
175,NICAD8283,"1,144.00",16.50,1.46,"1,144.00","1,144.00","1,144.00",25.00,"1,127.50"
176,NICAD85/86,"1,021.10",1.10,0.11,"1,021.10","1,021.10","1,021.10",25.00,"1,020.00"
177,NICBF,9.02,0.22,2.50,8.85,9.02,8.85,"21,725.00",8.80
178,NICFC,8.60,0.10,1.18,8.33,8.60,8.33,"1,800.00",8.50
179,NICGF,9.56,0.36,3.91,9.20,9.56,9.20,"2,200.00",9.20
180,NICGF2,7.65,-0.14,-1.80,7.64,7.91,7.64,"4,125.00",7.79
181,NICL,845.00,2.20,0.26,850.00,852.80,840.00,"21,451.00",842.80
182,NICLBSL,656.00,19.80,3.11,648.90,668.90,638.00,"22,375.00",636.20
183,NICSF,8.80,0.13,1.50,8.50,8.80,8.50,"10,400.00",8.67
184,NIFRA,202.00,2.00,1.00,200.00,204.00,196.30,"44,812.00",200.00
185,NIL,799.90,8.90,1.13,800.00,805.00,790.00,"10,841.00",791.00
186,NIMB,157.90,1.20,0.77,159.00,159.80,154.00,"63,685.00",156.70
187,NIMBD90,"1,052.70",0.70,0.07,"1,073.00","1,073.00","1,052.70",76.00,"1,052.00"
188,NIMBPO,136.00,2.00,1.49,131.50,136.00,130.00,"1,625.00",134.00
189,NLG,755.80,2.60,0.35,750.10,770.00,750.00,"10,704.00",753.20
190,NLIC,589.00,11.00,1.90,583.90,590.00,577.00,"19,178.00",578.00
191,NLICL,549.00,5.00,0.92,543.00,550.00,539.30,"10,550.00",544.00
192,NMB,179.90,3.00,1.70,180.00,180.00,173.00,"45,568.00",176.90
193,NMB50,9.37,-0.32,-3.30,9.50,9.50,9.37,"37,800.00",9.69
194,NMBD2085,"1,040.00",17.50,1.71,"1,040.00","1,040.00","1,040.00",25.00,"1,022.50"
195,NMBD87/88,"1,000.00",0.00,0.00,"1,000.00","1,000.00","1,000.00",130.00,"1,000.00"
196,NMBMF,669.80,20.80,3.20,659.80,683.00,650.00,"34,479.00",649.00
197,NMFBS,"1,320.00",38.00,2.96,"1,275.00","1,320.00","1,273.00","6,488.00","1,282.00"
198,NRIC,694.00,9.00,1.31,680.00,695.00,678.00,"9,641.00",685.00
199,NRM,359.90,5.90,1.67,355.00,360.90,350.40,"20,214.00",354.00
200,NRN,505.50,0.60,0.12,506.00,514.90,501.00,"25,101.00",504.90
201,NSIF2,9.35,0.00,0.00,9.17,9.35,9.17,400.00,9.35
202,NTC,832.00,9.00,1.09,823.00,833.90,817.30,"19,903.00",823.00
203,NUBL,671.00,20.00,3.07,655.00,674.90,655.00,"18,718.00",651.00
204,NWCL,733.80,-6.20,-0.84,737.00,737.00,721.00,"14,660.00",740.00
205,NYADI,291.00,7.00,2.46,281.00,295.00,281.00,"7,296.00",284.00
206,OHL,798.60,43.80,5.80,767.90,798.60,750.10,"11,866.00",754.80
207,PBD85,"1,000.00",1.00,0.10,999.00,"1,000.00",999.00,35.00,999.00
208,PBD88,"1,055.00",11.00,1.05,"1,060.00","1,064.00","1,055.00",225.00,"1,044.00"
209,PBLD84,"1,050.00",20.00,1.94,"1,049.00","1,050.00","1,049.00",500.00,"1,030.00"
210,PBLD86,"1,069.00",20.50,1.96,"1,067.00","1,069.00","1,067.00",105.00,"1,048.50"
211,PCBL,197.90,0.90,0.46,193.10,201.00,193.10,"71,915.00",197.00
212,PFL,667.00,2.00,0.30,651.70,673.00,647.00,"92,375.00",665.00
213,PHCL,298.00,11.00,3.83,284.00,299.00,284.00,"26,791.00",287.00
214,PMHPL,229.00,9.00,4.09,219.20,229.90,219.20,"7,565.00",220.00
215,PMLI,508.00,3.60,0.71,510.00,514.00,503.80,"6,567.00",504.40
216,PPCL,234.00,3.50,1.52,227.00,235.00,227.00,"10,989.00",230.50
217,PPL,560.00,40.00,7.69,522.00,560.00,522.00,"128,036.00",520.00
218,PRIN,791.00,9.00,1.15,777.00,795.00,777.00,"8,168.00",782.00
219,PROFL,340.20,-1.80,-0.53,347.90,347.90,338.20,"24,978.00",342.00
220,PRSF,8.54,0.02,0.23,8.35,8.54,8.35,"42,100.00",8.52
221,PRVU,141.50,-1.30,-0.91,145.60,145.60,139.00,"70,637.00",142.80
222,PSF,8.50,-0.13,-1.51,8.49,8.63,8.41,"7,450.00",8.63
223,RADHI,236.00,8.10,3.55,232.40,239.60,229.10,"44,900.00",227.90
224,RAWA,478.00,13.00,2.80,473.00,489.00,460.50,"10,765.00",465.00
225,RBBD83,"1,005.00",5.00,0.50,"1,005.00","1,005.00","1,005.00",50.00,"1,000.00"
226,RBCL,"13,390.00",90.00,0.68,"13,200.00","13,430.00","13,200.00",339.00,"13,300.00"
227,RBCLPO,"10,798.00",503.00,4.89,"10,499.00","10,800.00","10,499.00",290.00,"10,295.00"
228,RFPL,347.30,17.90,5.43,322.90,353.80,322.90,"68,142.00",329.40
229,RHGCL,375.00,22.00,6.23,356.00,375.20,356.00,"98,248.00",353.00
230,RHPL,268.00,2.70,1.02,265.00,268.60,263.50,"25,829.00",265.30
231,RIDI,165.60,1.90,1.16,160.50,170.00,154.50,"461,013.00",163.70
232,RLFL,393.00,5.60,1.45,389.90,397.00,388.80,"65,230.00",387.40
233,RMF1,7.70,0.16,2.12,7.56,7.74,7.56,"6,000.00",7.54
234,RMF2,8.70,0.01,0.12,8.69,8.86,8.65,"2,500.00",8.69
235,RNLI,432.40,1.40,0.32,437.00,437.00,428.00,"26,837.00",431.00
236,RSDC,716.00,4.00,0.56,698.00,739.00,698.00,"109,763.00",712.00
237,RURU,557.50,50.60,9.98,517.00,557.50,511.10,"103,685.00",506.90
238,SABSL,890.00,44.00,5.20,860.00,897.60,860.00,"16,061.00",846.00
239,SADBL,325.00,8.00,2.52,319.00,327.20,318.40,"153,735.00",317.00
240,SAEF,9.94,0.18,1.84,9.93,9.95,9.80,"38,600.00",9.76
241,SAGF,8.66,0.09,1.05,8.73,8.73,8.56,600.00,8.57
242,SAHAS,510.00,18.50,3.76,488.00,520.00,488.00,"15,439.00",491.50
243,SALICO,705.00,35.00,5.22,681.80,723.00,675.00,"14,550.00",670.00
244,SAMAJ,"2,299.00",209.00,10.00,"2,090.00","2,299.00","2,090.00","6,828.00","2,090.00"
245,SANIMA,240.00,1.00,0.42,243.00,243.70,238.00,"60,222.00",239.00
246,SAPDBL,331.00,-4.90,-1.46,341.00,341.00,330.30,"43,895.00",335.90
247,SARBTM,770.00,5.00,0.65,779.00,779.00,765.00,"22,078.00",765.00
248,SBCF,7.90,0.15,1.94,7.70,7.90,7.70,"15,450.00",7.75
249,SBD87,998.00,17.90,1.83,994.00,998.00,994.00,35.00,980.10
250,SBI,281.60,-2.40,-0.85,289.60,289.60,281.50,"10,827.00",284.00
251,SBIBD86,"1,061.20",20.80,2.00,"1,061.20","1,061.20","1,061.20",25.00,"1,040.40"
252,SBID83,"1,041.00",-0.10,-0.01,"1,043.00","1,043.00","1,041.00",200.00,"1,041.10"
253,SBID89,"1,007.10",0.40,0.04,"1,006.00","1,007.20","1,006.00",75.00,"1,006.70"
254,SBL,229.20,0.40,0.17,231.40,231.40,225.00,"44,431.00",228.80
255,SBLD89,"1,090.00",16.00,1.49,"1,095.00","1,095.00","1,077.00",150.00,"1,074.00"
256,SCB,544.00,3.80,0.70,536.00,556.90,536.00,"39,921.00",540.20
257,SCBD,"1,060.00",29.90,2.90,"1,035.00","1,060.00","1,035.00",175.00,"1,030.10"
258,SDBD87,"1,005.00",-18.00,-1.76,"1,002.60","1,005.00","1,002.60",75.00,"1,023.00"
259,SDLBSL,972.00,42.10,4.53,948.00,982.90,937.00,"30,187.00",929.90
260,SEF,8.15,-0.15,-1.81,8.15,8.24,8.10,"25,175.00",8.30
261,SFCL,345.00,1.00,0.29,337.20,352.80,337.20,"25,102.00",344.00
262,SFEF,7.66,0.00,0.00,7.66,7.80,7.66,950.00,7.66
263,SGHC,320.00,5.10,1.62,310.20,322.90,310.20,"16,179.00",314.90
264,SGIC,541.00,6.50,1.22,533.30,546.70,533.30,"32,847.00",534.50
265,SHEL,156.90,8.90,6.01,150.00,160.00,147.60,"275,169.00",148.00
266,SHINE,412.00,24.10,6.21,395.00,426.00,382.70,"291,537.00",387.90
267,SHIVM,498.00,4.20,0.85,497.00,499.00,492.20,"68,713.00",493.80
268,SHL,444.00,0.30,0.07,450.00,452.50,436.60,"53,596.00",443.70
269,SHLB,"1,560.00",50.00,3.31,"1,540.20","1,660.00","1,515.00","13,946.00","1,510.00"
270,SHPC,330.10,3.10,0.95,328.00,331.00,324.00,"41,943.00",327.00
271,SICL,690.00,3.00,0.44,695.00,696.70,683.10,"11,295.00",687.00
272,SIFC,422.00,-3.00,-0.71,425.90,430.00,419.10,"25,154.00",425.00
273,SIGS2,7.94,-0.01,-0.13,7.94,7.94,7.94,"1,300.00",7.95
274,SIGS3,8.95,0.05,0.56,8.73,8.95,8.70,"1,500.00",8.90
275,SIKLES,500.20,5.20,1.05,492.00,525.10,490.00,"2,582.00",495.00
276,SINDU,395.00,4.00,1.02,391.00,397.00,388.00,"21,115.00",391.00
277,SJCL,269.00,2.00,0.75,263.50,270.00,262.00,"7,914.00",267.00
278,SJLIC,416.00,6.80,1.66,412.00,420.00,411.10,"16,538.00",409.20
279,SKBBL,818.00,18.00,2.25,800.00,825.00,800.00,"19,555.00",800.00
280,SLBBL,768.00,45.00,6.22,715.00,775.00,710.10,"42,824.00",723.00
281,SLCF,8.10,0.05,0.62,8.05,8.10,7.95,"25,330.00",8.05
282,SMATA,944.00,17.00,1.83,940.00,973.00,922.00,"17,871.00",927.00
283,SMB,"1,587.00",72.00,4.75,"1,525.00","1,591.00","1,525.00","1,753.00","1,515.00"
284,SMFBS,"1,300.00",42.00,3.34,"1,232.90","1,325.90","1,232.90","4,869.00","1,258.00"
285,SMH,657.00,5.00,0.77,656.00,665.00,655.00,"3,843.00",652.00
286,SMHL,442.20,13.80,3.22,423.20,445.00,423.20,"11,540.00",428.40
287,SMJC,362.10,10.10,2.87,346.10,367.00,346.10,"21,745.00",352.00
288,SNLI,462.20,6.70,1.47,451.00,464.00,450.00,"11,223.00",455.50
289,SONA,440.00,0.00,0.00,436.60,445.00,436.60,"75,003.00",440.00
290,SPC,514.00,28.00,5.76,494.90,514.00,485.20,"5,109.00",486.00
291,SPDL,239.00,9.30,4.05,226.40,239.90,226.40,"40,366.00",229.70
292,SPHL,474.00,14.00,3.04,460.00,475.00,459.70,"3,360.00",460.00
293,SPIL,789.90,22.50,2.93,767.00,790.50,767.00,"90,759.00",767.40
294,SPL,653.00,13.00,2.03,652.00,655.00,642.10,"2,639.00",640.00
295,SRLI,442.30,-1.60,-0.36,437.00,444.00,437.00,"7,593.00",443.90
296,SSHL,164.00,4.00,2.50,160.00,165.00,159.00,"53,531.00",160.00
297,STC,"4,320.00",0.00,0.00,"4,350.00","4,350.00","4,290.00",701.00,"4,320.00"
298,SWBBL,806.00,36.00,4.68,770.00,815.00,768.40,"91,252.00",770.00
299,SWMF,810.00,20.00,2.53,800.00,825.00,800.00,"17,850.00",790.00
300,TAMOR,384.00,22.00,6.08,355.00,384.50,355.00,"39,230.00",362.00
301,TPC,480.90,24.90,5.46,460.00,482.00,455.80,"5,656.00",456.00
302,TRH,737.00,7.00,0.96,744.00,750.00,730.00,"34,529.00",730.00
303,TSHL,514.00,7.00,1.38,497.00,516.90,497.00,"11,139.00",507.00
304,TVCL,475.00,5.00,1.06,479.30,479.30,460.60,"10,756.00",470.00
305,UAIL,585.00,24.90,4.45,562.00,585.00,562.00,"55,529.00",560.10
306,UHEWA,401.00,21.00,5.53,381.00,401.00,381.00,"24,535.00",380.00
307,ULBSL,"1,669.80",151.80,10.00,"1,518.00","1,669.80","1,488.10","9,112.00","1,518.00"
308,ULHC,342.00,15.00,4.59,332.00,343.30,322.00,"35,824.00",327.00
309,UMHL,237.00,7.40,3.22,229.60,240.00,226.00,"25,313.00",229.60
310,UMRH,355.00,17.50,5.19,344.00,360.00,336.80,"67,699.00",337.50
311,UNHPL,228.70,8.00,3.62,222.00,230.00,220.00,"35,895.00",220.70
